GDP,Family,Life Expectancy,Freedom,Trust,Score,2015,2016,2017,2018,2019,Western Europe,North America,Australia and New Zealand,Middle East and Northern Africa,Latin America and Caribbean,Southeastern Asia,Central and Eastern Europe,Eastern Asia,Sub-Saharan Africa,Southern Asia
0.989,1.142,0.799,0.597,0.103,5.246,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.024,1.161,0.603,0.43,0.176,5.201,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.474,1.166,0.598,0.292,0.034,5.199,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.959,1.239,0.691,0.394,0.052,5.185,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.822,1.265,0.645,0.468,0.134,5.161,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.689,1.172,0.048,0.462,0.032,5.155,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.53,1.416,0.594,0.54,0.035,5.131,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.915,1.078,0.758,0.28,0.0,5.129,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.914,1.517,0.575,0.395,0.032,5.125,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.715,1.365,0.702,0.618,0.079,5.103,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.899,1.215,0.522,0.538,0.018,5.093,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.796,1.335,0.527,0.541,0.171,5.082,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.712,0.115,0.674,0.282,4.982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.535,0.891,0.182,0.454,0.043,4.975,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.054,1.515,0.712,0.359,0.009,4.933,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.425,1.228,0.539,0.526,0.078,4.88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.996,1.469,0.657,0.133,0.052,4.806,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.036,1.164,0.404,0.356,0.052,4.758,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.642,1.217,0.602,0.266,0.076,4.743,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.94,1.41,0.33,0.516,0.056,4.724,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.059,0.771,0.691,0.459,0.129,4.707,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.541,0.872,0.08,0.467,0.103,4.671,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.592,0.896,0.337,0.499,0.029,4.657,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.429,1.117,0.433,0.406,0.082,4.631,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.72,1.034,0.441,0.626,0.174,4.623,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.9,0.906,0.69,0.271,0.063,4.592,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.916,0.817,0.79,0.419,0.032,4.586,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.256,0.813,0.0,0.355,0.053,4.571,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.682,0.811,0.343,0.514,0.077,4.559,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.532,0.85,0.579,0.58,0.144,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.918,1.314,0.672,0.585,0.05,4.471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.01,0.971,0.536,0.304,0.095,4.456,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.37,1.233,0.152,0.367,0.056,4.447,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.874,1.281,0.365,0.519,0.064,4.441,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.549,1.088,0.457,0.696,0.065,4.433,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.314,1.097,0.254,0.312,0.128,4.424,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.885,1.025,0.553,0.312,0.107,4.419,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.198,0.902,0.173,0.531,0.158,4.417,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.493,1.048,0.454,0.504,0.055,4.41,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.562,1.047,0.295,0.503,0.082,4.377,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.557,1.245,0.292,0.129,0.093,4.356,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.308,0.95,0.391,0.452,0.146,4.35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.853,0.592,0.643,0.375,0.215,4.34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.816,0.99,0.666,0.26,0.028,4.321,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.682,1.174,0.429,0.58,0.178,4.308,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.358,0.907,0.053,0.189,0.06,4.301,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.069,1.136,0.204,0.312,0.052,4.245,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.721,0.747,0.485,0.539,0.093,4.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.131,0.867,0.221,0.39,0.099,4.166,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.322,1.09,0.237,0.45,0.061,4.161,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.378,0.372,0.24,0.44,0.067,4.141,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.605,1.24,0.312,0.016,0.082,4.139,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.793,1.413,0.609,0.163,0.011,4.103,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.259,0.474,0.253,0.434,0.101,3.999,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.344,0.792,0.211,0.394,0.094,3.964,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.472,1.215,0.079,0.423,0.112,3.808,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.73,1.125,0.269,0.0,0.061,3.795,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.262,0.908,0.402,0.221,0.049,3.774,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.357,1.094,0.248,0.406,0.099,3.692,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.332,0.537,0.255,0.085,0.036,3.632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.017,1.174,0.417,0.557,0.092,3.59,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.186,0.541,0.306,0.531,0.08,3.587,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.315,0.714,0.289,0.025,0.104,3.582,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.076,0.858,0.267,0.419,0.03,3.495,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.689,0.382,0.539,0.088,0.144,3.462,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.332,0.896,0.4,0.636,0.444,3.408,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.442,1.073,0.343,0.244,0.064,3.355,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.455,0.991,0.381,0.481,0.097,3.303,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.337,0.608,0.177,0.112,0.106,3.254,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.024,0.0,0.01,0.305,0.038,3.083,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.091,0.627,0.145,0.065,0.076,2.905,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.34,1.587,0.986,0.596,0.393,7.769,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.383,1.573,0.996,0.592,0.41,7.6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.488,1.582,1.028,0.603,0.341,7.554,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.38,1.624,1.026,0.591,0.118,7.494,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.396,1.522,0.999,0.557,0.298,7.488,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.452,1.526,1.052,0.572,0.343,7.48,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.387,1.487,1.009,0.574,0.373,7.343,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.303,1.557,1.026,0.585,0.38,7.307,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.365,1.505,1.039,0.584,0.308,7.278,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1.376,1.475,1.016,0.532,0.226,7.246,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.372,1.548,1.036,0.557,0.29,7.228,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.034,1.441,0.963,0.558,0.093,7.167,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.276,1.455,1.029,0.371,0.082,7.139,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.609,1.479,1.012,0.526,0.316,7.09,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.333,1.538,0.996,0.45,0.278,7.054,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.499,1.553,0.999,0.516,0.31,7.021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.373,1.454,0.987,0.495,0.265,6.985,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.356,1.504,0.986,0.473,0.21,6.923,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.433,1.457,0.874,0.454,0.128,6.892,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1.269,1.487,0.92,0.457,0.036,6.852,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.503,1.31,0.825,0.598,0.182,6.825,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.3,1.52,0.999,0.564,0.151,6.726,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.07,1.323,0.861,0.433,0.073,6.595,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.324,1.472,1.045,0.436,0.183,6.592,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.368,1.43,0.914,0.351,0.097,6.446,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.159,1.369,0.92,0.357,0.056,6.444,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.8,1.269,0.746,0.535,0.078,6.436,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.403,1.357,0.795,0.439,0.132,6.375,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.684,1.313,0.871,0.555,0.167,6.374,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.286,1.484,1.062,0.362,0.079,6.354,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.149,1.442,0.91,0.516,0.054,6.321,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.004,1.439,0.802,0.39,0.086,6.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.124,1.465,0.891,0.523,0.15,6.293,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.572,1.463,1.141,0.556,0.453,6.262,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.794,1.242,0.789,0.43,0.074,6.253,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.294,1.488,1.039,0.231,0.03,6.223,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.362,1.368,0.871,0.536,0.11,6.199,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.246,1.504,0.881,0.334,0.014,6.198,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.231,1.477,0.713,0.489,0.016,6.192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.206,1.438,0.884,0.483,0.05,6.182,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.745,1.529,0.756,0.631,0.24,6.174,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.238,1.515,0.818,0.291,0.042,6.149,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.985,1.41,0.841,0.47,0.034,6.125,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.258,1.523,0.953,0.564,0.057,6.118,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.694,1.325,0.835,0.435,0.127,6.105,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.882,1.232,0.758,0.489,0.006,6.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.092,1.432,0.881,0.471,0.05,6.086,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.162,1.232,0.825,0.462,0.005,6.07,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.263,1.223,1.042,0.406,0.041,6.046,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0.912,1.312,0.868,0.498,0.087,6.028,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.5,1.319,0.808,0.493,0.097,6.021,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.05,1.409,0.828,0.557,0.028,6.008,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.187,1.465,0.812,0.264,0.064,5.94,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.301,1.219,1.036,0.159,0.056,5.895,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.237,1.528,0.874,0.495,0.161,5.893,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.831,1.478,0.831,0.49,0.028,5.89,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.12,1.402,0.798,0.498,0.06,5.888,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.327,1.419,1.088,0.445,0.14,5.886,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.642,1.236,0.828,0.507,0.078,5.86,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.173,1.508,0.729,0.41,0.096,5.809,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.776,1.209,0.706,0.511,0.064,5.779,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.201,1.41,0.828,0.199,0.02,5.758,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.855,1.475,0.777,0.514,0.08,5.743,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.263,1.252,1.042,0.417,0.162,5.718,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.96,1.274,0.854,0.455,0.027,5.697,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.221,1.431,0.999,0.508,0.025,5.693,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0.677,0.886,0.535,0.313,0.098,5.653,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.183,1.452,0.726,0.334,0.031,5.648,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.807,1.293,0.657,0.558,0.107,5.631,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.004,1.383,0.854,0.282,0.039,5.603,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.685,1.328,0.739,0.245,0.0,5.529,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.044,1.303,0.673,0.416,0.152,5.525,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.051,1.361,0.871,0.197,0.08,5.523,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.493,1.098,0.718,0.389,0.144,5.467,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.155,1.266,0.914,0.296,0.022,5.432,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.438,1.277,1.122,0.44,0.287,5.43,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.015,1.401,0.779,0.497,0.101,5.425,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.945,1.212,0.845,0.212,0.006,5.386,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.183,1.36,0.808,0.195,0.106,5.373,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.221,1.171,0.828,0.508,0.024,5.339,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.067,1.465,0.789,0.235,0.142,5.323,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.181,1.156,0.999,0.067,0.034,5.287,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0.948,1.531,0.667,0.317,0.038,5.285,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.983,1.294,0.838,0.345,0.034,5.274,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.696,1.111,0.245,0.426,0.041,5.265,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.551,1.438,0.723,0.508,0.023,5.261,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.052,1.538,0.657,0.394,0.028,5.247,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.002,1.16,0.785,0.086,0.114,5.211,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.801,0.782,0.782,0.418,0.076,5.208,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.043,1.147,0.769,0.351,0.182,5.208,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.987,1.224,0.815,0.216,0.027,5.197,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.931,1.203,0.66,0.491,0.028,5.192,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.029,1.125,0.893,0.521,0.1,5.191,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.741,1.346,0.851,0.543,0.073,5.175,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.813,1.321,0.604,0.457,0.167,5.082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.549,0.91,0.331,0.381,0.037,5.044,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.092,1.513,0.815,0.311,0.004,5.011,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.611,0.868,0.486,0.381,0.04,4.996,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.569,0.808,0.232,0.352,0.09,4.944,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.446,1.226,0.677,0.439,0.089,4.913,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.837,1.225,0.815,0.383,0.13,4.906,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.393,0.437,0.397,0.349,0.082,4.883,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.673,0.799,0.508,0.372,0.093,4.812,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.057,1.183,0.571,0.295,0.055,4.799,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.764,1.03,0.551,0.547,0.164,4.796,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.96,1.351,0.469,0.389,0.055,4.722,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.947,0.848,0.874,0.383,0.027,4.719,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.96,1.427,0.805,0.154,0.047,4.707,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.574,1.122,0.637,0.609,0.062,4.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.657,1.247,0.672,0.225,0.066,4.696,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.45,1.134,0.571,0.292,0.072,4.681,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.698,0.268,0.559,0.27,4.668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.879,1.313,0.477,0.401,0.056,4.639,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.138,0.774,0.366,0.318,0.102,4.628,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.331,1.056,0.38,0.255,0.113,4.587,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.85,1.055,0.815,0.283,0.064,4.559,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.1,0.842,0.785,0.305,0.125,4.548,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.38,0.829,0.375,0.332,0.086,4.534,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.886,0.666,0.752,0.346,0.164,4.519,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.308,0.939,0.428,0.382,0.167,4.516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.512,0.983,0.581,0.431,0.053,4.509,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.57,1.167,0.489,0.066,0.088,4.49,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.204,0.986,0.39,0.494,0.138,4.466,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.921,1.0,0.815,0.167,0.055,4.461,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.562,0.928,0.723,0.527,0.143,4.456,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.043,0.98,0.574,0.241,0.089,4.437,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.094,1.125,0.357,0.269,0.053,4.418,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.385,1.105,0.308,0.327,0.052,4.39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.268,0.841,0.242,0.309,0.045,4.374,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.949,1.265,0.831,0.47,0.047,4.366,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.71,1.181,0.555,0.525,0.172,4.36,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.35,0.766,0.192,0.174,0.078,4.35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.82,1.39,0.739,0.178,0.01,4.332,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.336,1.033,0.532,0.344,0.1,4.286,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.811,1.149,0.0,0.313,0.135,4.212,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.332,1.069,0.443,0.356,0.06,4.189,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.913,1.039,0.644,0.241,0.067,4.166,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.578,1.058,0.426,0.431,0.087,4.107,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.275,0.572,0.41,0.293,0.085,4.085,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.755,0.765,0.588,0.498,0.085,4.015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.073,0.922,0.443,0.37,0.033,3.975,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.274,0.757,0.505,0.142,0.078,3.973,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.274,0.916,0.555,0.148,0.041,3.933,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.489,1.169,0.168,0.359,0.093,3.802,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.046,0.447,0.38,0.22,0.18,3.775,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.366,1.114,0.433,0.361,0.089,3.663,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.323,0.688,0.449,0.026,0.11,3.597,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.041,1.145,0.538,0.455,0.1,3.488,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.619,0.378,0.44,0.013,0.141,3.462,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.191,0.56,0.495,0.443,0.089,3.41,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.287,1.163,0.463,0.143,0.077,3.38,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.359,0.711,0.614,0.555,0.411,3.334,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.476,0.885,0.499,0.417,0.147,3.231,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.35,0.517,0.361,0.0,0.025,3.203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.026,0.0,0.105,0.225,0.035,3.083,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.306,0.575,0.295,0.01,0.091,2.853,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
